trial_nr,dataset,model,optimizer,seed,val_auroc,val_accuracy,train_time,config
23,breast_cancer,rf,acrs,42,0.983950212905339,0.956140350877193,0.11987853050231934,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
24,breast_cancer,rf,acrs,42,0.985260399606944,0.956140350877193,0.12519121170043945,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
25,breast_cancer,rf,acrs,42,0.9872256796593515,0.956140350877193,0.12466168403625488,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
26,breast_cancer,rf,acrs,42,0.981329839502129,0.9473684210526315,0.12391114234924316,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 5, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
27,breast_cancer,rf,acrs,42,0.983950212905339,0.9473684210526315,0.11710572242736816,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
28,breast_cancer,rf,acrs,42,0.9872256796593515,0.956140350877193,0.1173555850982666,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
29,breast_cancer,rf,acrs,42,0.9875532263347526,0.956140350877193,0.12297511100769043,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
30,breast_cancer,rf,acrs,42,0.9832951195545365,0.9385964912280702,0.12537932395935059,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
31,breast_cancer,rf,acrs,42,0.9872256796593515,0.9473684210526315,0.11678957939147949,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
32,breast_cancer,rf,acrs,42,0.9821487061906321,0.9473684210526315,0.12255716323852539,"{""n_estimators"": 90, ""max_depth"": 7, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
33,breast_cancer,rf,acrs,42,0.9806747461513267,0.956140350877193,0.1207878589630127,"{""n_estimators"": 90, ""max_depth"": 23, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
34,breast_cancer,rf,acrs,42,0.9875532263347527,0.956140350877193,0.11929702758789062,"{""n_estimators"": 90, ""max_depth"": 22, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
35,breast_cancer,rf,acrs,42,0.9846053062561415,0.9473684210526315,0.11648702621459961,"{""n_estimators"": 90, ""max_depth"": 28, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
36,breast_cancer,rf,acrs,42,0.980019652800524,0.956140350877193,0.1230311393737793,"{""n_estimators"": 90, ""max_depth"": 23, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
37,breast_cancer,rf,acrs,42,0.9773992793973141,0.956140350877193,0.12396764755249023,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
38,breast_cancer,rf,acrs,42,0.983950212905339,0.956140350877193,0.12079668045043945,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
39,breast_cancer,rf,acrs,42,0.9829675728791353,0.956140350877193,0.12370038032531738,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
40,breast_cancer,rf,acrs,42,0.9823124795283328,0.956140350877193,0.12198400497436523,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 7, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
41,breast_cancer,rf,acrs,42,0.9842777595807403,0.9473684210526315,0.11806392669677734,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
42,breast_cancer,rf,acrs,42,0.9810022928267278,0.9473684210526315,0.11765837669372559,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
43,breast_cancer,rf,acrs,42,0.9796921061251228,0.956140350877193,0.12413525581359863,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
44,breast_cancer,rf,acrs,42,0.9862430396331476,0.956140350877193,0.11515378952026367,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
45,breast_cancer,rf,acrs,42,0.9823124795283328,0.9473684210526315,0.12248849868774414,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
46,breast_cancer,rf,acrs,42,0.9777268260727153,0.9473684210526315,0.12044215202331543,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
47,breast_cancer,rf,acrs,42,0.9836226662299377,0.956140350877193,0.12059569358825684,"{""n_estimators"": 90, ""max_depth"": 5, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
48,breast_cancer,rf,acrs,42,0.981329839502129,0.956140350877193,0.12173962593078613,"{""n_estimators"": 90, ""max_depth"": 11, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
49,breast_cancer,rf,acrs,42,0.9885358663609565,0.956140350877193,0.12127923965454102,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
50,breast_cancer,rf,acrs,42,0.981329839502129,0.9473684210526315,0.1230933666229248,"{""n_estimators"": 90, ""max_depth"": 26, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
51,breast_cancer,rf,acrs,42,0.9823124795283328,0.956140350877193,0.12015056610107422,"{""n_estimators"": 90, ""max_depth"": 15, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
52,breast_cancer,rf,acrs,42,0.9859154929577465,0.956140350877193,0.12215805053710938,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
53,breast_cancer,rf,acrs,42,0.9862430396331477,0.956140350877193,0.12231636047363281,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 17, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
54,breast_cancer,rf,acrs,42,0.9823124795283328,0.956140350877193,0.1172018051147461,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
55,breast_cancer,rf,acrs,42,0.9846053062561415,0.956140350877193,0.12137317657470703,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 19, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
56,breast_cancer,rf,acrs,42,0.983950212905339,0.956140350877193,0.11967062950134277,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 7, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
57,breast_cancer,rf,acrs,42,0.9846053062561416,0.956140350877193,0.11951780319213867,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
58,breast_cancer,rf,acrs,42,0.9855879462823453,0.956140350877193,0.12327265739440918,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
59,breast_cancer,rf,acrs,42,0.9862430396331476,0.956140350877193,0.11592245101928711,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
60,breast_cancer,rf,acrs,42,0.9803471994759254,0.956140350877193,0.12538504600524902,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
61,breast_cancer,rf,acrs,42,0.9855879462823453,0.956140350877193,0.11867260932922363,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
62,breast_cancer,rf,acrs,42,0.9803471994759254,0.9385964912280702,0.1215813159942627,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.5036811348755028}"
63,breast_cancer,rf,acrs,42,0.986570586308549,0.956140350877193,0.123626708984375,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8934621887510692}"
64,breast_cancer,rf,acrs,42,0.9846053062561416,0.956140350877193,0.12311339378356934,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8324254282960161}"
65,breast_cancer,rf,acrs,42,0.981329839502129,0.956140350877193,0.11716485023498535,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8525826893131676}"
66,breast_cancer,rf,acrs,42,0.9862430396331477,0.956140350877193,0.2554500102996826,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.890364515510984}"
67,breast_cancer,rf,acrs,42,0.9846053062561415,0.956140350877193,0.19010686874389648,"{""n_estimators"": 140, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
68,breast_cancer,rf,acrs,42,0.9862430396331477,0.956140350877193,0.34603095054626465,"{""n_estimators"": 300, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
69,breast_cancer,rf,acrs,42,0.9819849328529316,0.956140350877193,0.31208014488220215,"{""n_estimators"": 256, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
70,breast_cancer,rf,acrs,42,0.9862430396331477,0.956140350877193,0.3355753421783447,"{""n_estimators"": 278, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
71,breast_cancer,rf,acrs,42,0.9859154929577464,0.956140350877193,0.3567616939544678,"{""n_estimators"": 306, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
72,breast_cancer,rf,acrs,42,0.9849328529315428,0.956140350877193,0.11662554740905762,"{""n_estimators"": 90, ""max_depth"": 18, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
73,breast_cancer,rf,acrs,42,0.986570586308549,0.956140350877193,0.12312531471252441,"{""n_estimators"": 90, ""max_depth"": 18, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
74,breast_cancer,rf,acrs,42,0.9836226662299378,0.9473684210526315,0.12415862083435059,"{""n_estimators"": 90, ""max_depth"": 5, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
75,breast_cancer,rf,acrs,42,0.9872256796593515,0.956140350877193,0.1247258186340332,"{""n_estimators"": 90, ""max_depth"": 18, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
76,breast_cancer,rf,acrs,42,0.9846053062561416,0.956140350877193,0.11909747123718262,"{""n_estimators"": 90, ""max_depth"": 25, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
77,breast_cancer,rf,acrs,42,0.9823124795283327,0.956140350877193,0.22872352600097656,"{""n_estimators"": 187, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
78,breast_cancer,rf,acrs,42,0.9868981329839502,0.956140350877193,0.37722110748291016,"{""n_estimators"": 321, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
79,breast_cancer,rf,acrs,42,0.986570586308549,0.956140350877193,0.09340739250183105,"{""n_estimators"": 63, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
80,breast_cancer,rf,acrs,42,0.983950212905339,0.956140350877193,0.2417457103729248,"{""n_estimators"": 206, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
81,breast_cancer,rf,acrs,42,0.9829675728791353,0.956140350877193,0.31032252311706543,"{""n_estimators"": 246, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
82,breast_cancer,rf,acrs,42,0.9816573861775304,0.9473684210526315,0.11573958396911621,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
83,breast_cancer,rf,acrs,42,0.987880773010154,0.9473684210526315,0.11759328842163086,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
84,breast_cancer,rf,acrs,42,0.983950212905339,0.9473684210526315,0.12006115913391113,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
85,breast_cancer,rf,acrs,42,0.9829675728791352,0.9473684210526315,0.12167835235595703,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
86,breast_cancer,rf,acrs,42,0.9846053062561415,0.956140350877193,0.12134528160095215,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
87,breast_cancer,rf,acrs,42,0.9872256796593515,0.956140350877193,0.12228178977966309,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
88,breast_cancer,rf,acrs,42,0.9787094660989192,0.9473684210526315,0.126692533493042,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
89,breast_cancer,rf,acrs,42,0.9885358663609565,0.956140350877193,0.1203770637512207,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
90,breast_cancer,rf,acrs,42,0.981329839502129,0.9473684210526315,0.12598347663879395,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 9, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
91,breast_cancer,rf,acrs,42,0.9737962659679004,0.956140350877193,0.12329721450805664,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
92,breast_cancer,rf,acrs,42,0.9872256796593514,0.956140350877193,0.12262988090515137,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.6406919460109983}"
93,breast_cancer,rf,acrs,42,0.9846053062561415,0.9473684210526315,0.12156438827514648,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.6467968788833418}"
94,breast_cancer,rf,acrs,42,0.9839502129053391,0.956140350877193,0.11678147315979004,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8309582573634475}"
95,breast_cancer,rf,acrs,42,0.9859154929577465,0.956140350877193,0.12063097953796387,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.7785160761706391}"
96,breast_cancer,rf,acrs,42,0.9800196528005242,0.956140350877193,0.11713910102844238,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8919491045532068}"
97,breast_cancer,rf,acrs,42,0.982640026203734,0.9385964912280702,0.12106633186340332,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
98,breast_cancer,rf,acrs,42,0.9829675728791353,0.956140350877193,0.13024520874023438,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
99,breast_cancer,rf,acrs,42,0.9800196528005239,0.956140350877193,0.12460660934448242,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
100,breast_cancer,rf,acrs,42,0.9842777595807403,0.9473684210526315,0.12597370147705078,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
101,breast_cancer,rf,acrs,42,0.9875532263347527,0.956140350877193,0.12534308433532715,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 9, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
102,breast_cancer,rf,acrs,42,0.9865705863085491,0.956140350877193,0.12415313720703125,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""entropy"", ""max_samples"": 0.8486840145296819}"
103,breast_cancer,rf,acrs,42,0.9810022928267278,0.9473684210526315,0.116485595703125,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
104,breast_cancer,rf,acrs,42,0.9849328529315428,0.956140350877193,0.11700010299682617,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
105,breast_cancer,rf,acrs,42,0.9836226662299378,0.9473684210526315,0.11369824409484863,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
106,breast_cancer,rf,acrs,42,0.9849328529315428,0.9473684210526315,0.12433195114135742,"{""n_estimators"": 90, ""max_depth"": 24, ""min_samples_split"": 14, ""max_features"": ""sqrt"", ""min_samples_leaf"": 6, ""criterion"": ""gini"", ""max_samples"": 0.8486840145296819}"
1,breast_cancer,mlp,bo,123,0.9872256796593515,0.9473684210526315,1.4121005535125732,"{""learning_rate"": 0.006107686573608481, ""batch_size"": 128, ""hidden_dim"": 127, ""dropout"": 0.49038209919230774, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.7326529663635629e-06, ""activation"": ""tanh""}"
2,breast_cancer,mlp,bo,123,0.99475925319358,0.9736842105263158,1.994396686553955,"{""learning_rate"": 5.3699089471963626e-05, ""batch_size"": 128, ""hidden_dim"": 223, ""dropout"": 0.3622276624303176, ""num_layers"": 2, ""optimizer_name"": ""adam"", ""weight_decay"": 0.00033412155613488955, ""activation"": ""tanh""}"
3,breast_cancer,mlp,bo,123,0.99737962659679,0.9649122807017544,1.6265788078308105,"{""learning_rate"": 0.0005289943741212551, ""batch_size"": 16, ""hidden_dim"": 233, ""dropout"": 0.4720800091019398, ""num_layers"": 2, ""optimizer_name"": ""adamw"", ""weight_decay"": 1.0042028777169461e-05, ""activation"": ""tanh""}"
4,breast_cancer,mlp,bo,123,0.99737962659679,0.9649122807017544,1.3490395545959473,"{""learning_rate"": 0.0011965765212602305, ""batch_size"": 64, ""hidden_dim"": 154, ""dropout"": 0.1713819168871542, ""num_layers"": 3, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0002206714812711707, ""activation"": ""tanh""}"
5,breast_cancer,mlp,bo,123,0.99737962659679,0.9824561403508771,1.362365961074829,"{""learning_rate"": 0.02340829330353508, ""batch_size"": 32, ""hidden_dim"": 160, ""dropout"": 0.047856258306193555, ""num_layers"": 1, ""optimizer_name"": ""sgd"", ""weight_decay"": 4.323530993392185e-06, ""activation"": ""tanh""}"
6,breast_cancer,mlp,bo,123,0.9783819194235178,0.868421052631579,2.122649669647217,"{""learning_rate"": 0.0001883934093156991, ""batch_size"": 128, ""hidden_dim"": 221, ""dropout"": 0.17869878334158812, ""num_layers"": 3, ""optimizer_name"": ""sgd"", ""weight_decay"": 0.0011225126789939394, ""activation"": ""tanh""}"
7,breast_cancer,mlp,bo,123,0.99737962659679,0.9824561403508771,2.0662856101989746,"{""learning_rate"": 4.022627417887437e-05, ""batch_size"": 128, ""hidden_dim"": 181, ""dropout"": 0.052954242528406914, ""num_layers"": 3, ""optimizer_name"": ""adamw"", ""weight_decay"": 3.462192769900677e-05, ""activation"": ""tanh""}"
8,breast_cancer,mlp,bo,123,0.996069439895185,0.9736842105263158,2.2243824005126953,"{""learning_rate"": 4.834230085303159e-05, ""batch_size"": 16, ""hidden_dim"": 149, ""dropout"": 0.001344032287160346, ""num_layers"": 1, ""optimizer_name"": ""adamw"", ""weight_decay"": 0.008600496820728219, ""activation"": ""tanh""}"
9,breast_cancer,mlp,bo,123,0.9957418932197838,0.9649122807017544,1.8672049045562744,"{""learning_rate"": 0.016899534284870444, ""batch_size"": 32, ""hidden_dim"": 226, ""dropout"": 0.4917608046017778, ""num_layers"": 2, ""optimizer_name"": ""sgd"", ""weight_decay"": 1.5397247893973888e-05, ""activation"": ""relu""}"
10,breast_cancer,mlp,bo,123,0.9977071732721913,0.9736842105263158,1.5227000713348389,"{""learning_rate"": 0.0006755352100120791, ""batch_size"": 16, ""hidden_dim"": 220, ""dropout"": 0.08296894210347694, ""num_layers"": 1, ""optimizer_name"": ""adam"", ""weight_decay"": 0.0035598128851695525, ""activation"": ""relu""}"
